id,playlist_id,title,main_artist,acousticness,danceability,energy,duration_ms,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_min
5wLhOIYBr7i5k8MPaXJYjh,37i9dQZF1DX82GYcclJ3Ug,Trouble With This Bed,Beach Weather,0.196,0.648,0.7,226884.0,0.00244,0.0,0.121,-6.253,1.0,0.0251,92.002,4.0,0.929,3.7814
3rghzWiJzh59FHeec1hcfK,37i9dQZF1DX82GYcclJ3Ug,Start This Over,The Rare Occasions,0.1,0.663,0.495,213531.0,4.11e-05,11.0,0.158,-7.085,1.0,0.0271,95.924,4.0,0.519,3.55885
3wbXyVBbFXczjXcLL46GH4,37i9dQZF1DX82GYcclJ3Ug,Mad At Me,Samia,0.182,0.599,0.557,218800.0,2.05e-06,7.0,0.43,-7.107,1.0,0.0349,97.993,4.0,0.076,3.6466666666666665
6j7s4efnQGF19g6Jp2HE9D,37i9dQZF1DX82GYcclJ3Ug,Dressed to Kill,The Wombats,0.000107,0.515,0.789,172507.0,0.00278,0.0,0.279,-6.526,1.0,0.0428,150.069,4.0,0.73,2.8751166666666665
1f8G4jvkONnLMxJMx7V2Ck,37i9dQZF1DX82GYcclJ3Ug,Stay Out Of It,Michigander,0.00104,0.481,0.917,185317.0,3.95e-06,2.0,0.398,-3.366,1.0,0.0385,108.747,4.0,0.377,3.088616666666667
0O5q2h0kfQD6PixL7rCHuL,37i9dQZF1DX82GYcclJ3Ug,After The Earthquake,Alvvays,0.00856,0.321,0.901,185277.0,8.8e-06,4.0,0.59,-4.441,1.0,0.093,165.886,4.0,0.415,3.08795
0jvNCLA1OcJzhBzNyFzyhr,37i9dQZF1DX82GYcclJ3Ug,Nowhere To Go,Arkells,0.00348,0.578,0.94,221538.0,0.0,5.0,0.336,-4.604,1.0,0.0513,154.994,4.0,0.728,3.6923
2FQnmZO1hJ8EAYx7BSBMIw,37i9dQZF1DX82GYcclJ3Ug,Anything But You,The Greeting Committee,0.0418,0.599,0.776,221157.0,3.65e-06,2.0,0.0916,-4.329,1.0,0.0256,110.06,4.0,0.583,3.68595
5SvYRapjngsO2dYfBC9ZXV,37i9dQZF1DX82GYcclJ3Ug,No Rule,Manchester Orchestra,0.000806,0.262,0.708,325888.0,0.00875,2.0,0.115,-7.07,1.0,0.0398,171.132,3.0,0.199,5.431466666666667
0nEAki1mcwaSvcv7F0mNWM,37i9dQZF1DX82GYcclJ3Ug,Let Yourself Free,Fitz and The Tantrums,0.000703,0.707,0.883,139928.0,0.00511,0.0,0.0856,-2.736,1.0,0.0475,133.02,4.0,0.703,2.332133333333333
78wkUntddCbvNAzFE8DtCl,37i9dQZF1DX82GYcclJ3Ug,It's Been So Long,K.Flay,0.07,0.734,0.736,192542.0,0.000798,9.0,0.16,-6.944,0.0,0.0399,111.994,4.0,0.708,3.209033333333333
0zBVDqWsRGaNkcwxM60kfQ,37i9dQZF1DX82GYcclJ3Ug,VHS,Andrew McMahon in the Wilderness,0.00785,0.543,0.735,191898.0,0.000104,11.0,0.373,-6.764,1.0,0.172,92.588,4.0,0.499,3.1983
4WBFBguZw3irFdhWlBemA3,37i9dQZF1DX82GYcclJ3Ug,Cinnamon,GUNNAR,0.0104,0.412,0.562,158320.0,0.0,4.0,0.048,-5.199,1.0,0.047,157.745,3.0,0.654,2.6386666666666665
2hMWi3NNNyQbXo0MtrC1ST,37i9dQZF1DX82GYcclJ3Ug,Cutthroat,lozeak,0.288,0.592,0.47,193472.0,0.0,9.0,0.263,-6.056,0.0,0.0408,129.784,4.0,0.357,3.224533333333333
6dS27nDWBxG9CHagUyq5j0,37i9dQZF1DX82GYcclJ3Ug,Love Abuser (Save Me),Royal & the Serpent,0.000188,0.308,0.824,187461.0,0.0,8.0,0.0654,-2.975,1.0,0.0636,167.203,4.0,0.455,3.12435
6J3Yay84inLJ6b37lpaHFi,37i9dQZF1DX82GYcclJ3Ug,Taurus (feat. Naomi Wild) - From The Motion Picture Taurus,Machine Gun Kelly,0.349,0.529,0.597,180115.0,5.28e-06,10.0,0.26,-8.621,0.0,0.242,153.038,4.0,0.104,3.001916666666667
6jgkLS7ADwuNskZyQ4cNbm,37i9dQZF1DX82GYcclJ3Ug,Hey Big Man,100 gecs,0.0767,0.466,0.975,102752.0,3.08e-06,10.0,0.458,1.257,0.0,0.604,180.221,5.0,0.362,1.7125333333333332
61Ph6Q4HYgWUVGulPszt9n,37i9dQZF1DX82GYcclJ3Ug,5g,brakence,0.238,0.57,0.618,209707.0,0.0,1.0,0.262,-6.692,1.0,0.252,138.485,4.0,0.71,3.495116666666666
7zTpZWlzYFkBfDLPXmIatU,37i9dQZF1DX82GYcclJ3Ug,Be Happy (feat. Royal & the Serpent),Sleeping With Sirens,0.000409,0.46,0.898,198821.0,1.35e-05,2.0,0.273,-4.086,0.0,0.0879,93.965,4.0,0.348,3.313683333333333
5Jpj3lCgX06bu6STIjUYKN,37i9dQZF1DX82GYcclJ3Ug,cough drops,almost monday,0.000965,0.62,0.702,163990.0,0.0,9.0,0.178,-5.13,0.0,0.0364,76.507,4.0,0.785,2.7331666666666665
6JrhNM8Z6XARzHjUKQSrWD,37i9dQZF1DX82GYcclJ3Ug,Glorious Sunset,Hundred Reasons,0.00028,0.388,0.808,239000.0,9.21e-06,2.0,0.154,-5.965,1.0,0.0438,160.121,4.0,0.253,3.983333333333333
7LI7D9mKjw5nadfq41LkRr,37i9dQZF1DX82GYcclJ3Ug,My People,The Beaches,0.000845,0.582,0.847,192756.0,0.137,11.0,0.103,-6.068,0.0,0.0459,167.047,4.0,0.42,3.2126
5zjzqxrN1YsRHJlME6ZBXv,37i9dQZF1DX82GYcclJ3Ug,How Does It Feel,Maz,0.369,0.599,0.672,219310.0,0.00108,7.0,0.234,-6.055,1.0,0.0376,115.987,4.0,0.388,3.655166666666666
41MoaoWW7iea2MdNQQtxhv,37i9dQZF1DX82GYcclJ3Ug,Overrated,Giovannie and the Hired Guns,0.000241,0.212,0.835,218937.0,0.000154,6.0,0.899,-5.676,1.0,0.0609,168.784,4.0,0.449,3.64895
7rI64a9imOPZchFjCKrKMo,37i9dQZF1DX82GYcclJ3Ug,sideways - Spotify Singles,sad alex,0.306,0.557,0.641,157662.0,7.54e-05,6.0,0.125,-5.481,1.0,0.0299,98.049,1.0,0.526,2.6277
5rpwJ4cUvE133ExIlX0xTl,37i9dQZF1DX82GYcclJ3Ug,Wrongside,MisterWives,0.0858,0.648,0.803,209893.0,1.21e-05,5.0,0.128,-3.613,1.0,0.0312,118.012,4.0,0.751,3.4982166666666665
10LBv5a9JLom1L6a05goUV,37i9dQZF1DX82GYcclJ3Ug,I’m Not Perfect (But I’m Trying),Rachel Chinouriri,0.0586,0.589,0.85,206222.0,0.000578,5.0,0.154,-6.676,1.0,0.0358,100.99,4.0,0.249,3.4370333333333334
6fRVwblLIfC5DrVH8swfFs,37i9dQZF1DX82GYcclJ3Ug,•NOTDEAD!•,Tom The Mail Man,0.00771,0.595,0.771,190189.0,0.000185,11.0,0.334,-6.5,0.0,0.0437,158.946,4.0,0.489,3.1698166666666667
16dzo8i1mlh2AkmQ4DhwXH,37i9dQZF1DX82GYcclJ3Ug,wish i was dead,EKKSTACY,0.0197,0.362,0.954,98800.0,0.00415,11.0,0.0609,-3.476,1.0,0.0667,180.124,4.0,0.382,1.6466666666666667
1Ipu45jQi7z03PSi3ce35h,37i9dQZF1DX82GYcclJ3Ug,Black Tar,Pretty Sick,0.308,0.622,0.658,177694.0,0.00072,4.0,0.201,-5.974,1.0,0.0245,94.061,4.0,0.404,2.9615666666666667
6m4E54GfmxDReiIoPMPALO,37i9dQZF1DX82GYcclJ3Ug,Cry,Adam Melchor,0.239,0.606,0.555,229960.0,1.05e-05,10.0,0.111,-5.913,1.0,0.0272,95.955,4.0,0.297,3.832666666666667
1FOVnwpspev8ASJOylLPP7,37i9dQZF1DX82GYcclJ3Ug,Gelato,Echosmith,0.135,0.527,0.667,184800.0,0.000409,7.0,0.102,-4.796,1.0,0.0361,166.908,4.0,0.446,3.08
0hInN3yci5wTnqCl1DXShW,37i9dQZF1DX82GYcclJ3Ug,Tantrum,Charlotte Sands,0.0828,0.635,0.89,157363.0,7.61e-06,0.0,0.184,-4.922,1.0,0.0702,92.015,4.0,0.579,2.622716666666667
6YIggUJW3ttAAPRdnki8RM,37i9dQZF1DX49jUV2NfGku,Disarm - 2011 Remaster,The Smashing Pumpkins,0.142,0.527,0.418,196905.0,0.775,4.0,0.139,-10.205,0.0,0.0277,129.516,4.0,0.218,3.28175
2B98ljvzqpCVgt5reTHq28,37i9dQZF1DX49jUV2NfGku,Better Man,Pearl Jam,0.165,0.445,0.671,268587.0,1.56e-05,2.0,0.0791,-7.937,1.0,0.0387,125.712,4.0,0.267,4.47645
2DlHlPMa4M17kufBvI2lEN,37i9dQZF1DX49jUV2NfGku,Chop Suey!,System Of A Down,0.000278,0.417,0.934,210240.0,0.0015,7.0,0.132,-3.908,0.0,0.119,127.066,4.0,0.287,3.504
7wpYSigAhQeZp3cdsMQ3Af,37i9dQZF1DX49jUV2NfGku,Glycerine,Bush,0.0371,0.437,0.337,266493.0,0.000946,5.0,0.0981,-11.439,1.0,0.0326,114.239,4.0,0.0784,4.44155
2avKuMN2QXkaG9vvHa2JLt,37i9dQZF1DX49jUV2NfGku,Take A Look Around,Limp Bizkit,0.0175,0.425,0.852,321040.0,0.306,11.0,0.0935,-5.607,1.0,0.046,101.968,4.0,0.512,5.350666666666666
6rUp7v3l8yC4TKxAAR5Bmx,37i9dQZF1DX49jUV2NfGku,I Hate Everything About You,Three Days Grace,0.00461,0.498,0.83,231480.0,0.0,6.0,0.139,-5.157,0.0,0.0421,89.342,4.0,0.453,3.858
2V4Bc2I962j7acQj1N0PiQ,37i9dQZF1DX49jUV2NfGku,Celebrity Skin,Hole,9.44e-06,0.438,0.905,162667.0,5.4e-05,9.0,0.363,-6.161,1.0,0.0419,134.163,4.0,0.723,2.711116666666667
0grFc6klR3hxoHLcgCYsF4,37i9dQZF1DX49jUV2NfGku,Howlin' for You,The Black Keys,0.028,0.705,0.735,191800.0,0.0783,11.0,0.112,-6.646,1.0,0.0931,132.627,4.0,0.448,3.1966666666666668
4pt5fDVTg5GhEvEtlz9dKk,37i9dQZF1DX49jUV2NfGku,I WANNA BE YOUR SLAVE,Måneskin,0.00165,0.75,0.608,173347.0,0.0,1.0,0.178,-4.008,1.0,0.0387,132.507,4.0,0.958,2.8891166666666668
0Dw9z44gXhplDh5HCWZIxP,37i9dQZF1DX49jUV2NfGku,You Oughta Know,Alanis Morissette,0.204,0.66,0.831,249200.0,0.0,4.0,0.736,-8.195,1.0,0.0557,105.32,4.0,0.43,4.153333333333333
5FVd6KXrgO9B3JPmC8OPst,37i9dQZF1DX49jUV2NfGku,Do I Wanna Know?,Arctic Monkeys,0.186,0.548,0.532,272394.0,0.000263,5.0,0.217,-7.596,1.0,0.0323,85.03,4.0,0.405,4.5399
6SpLc7EXZIPpy0sVko0aoU,37i9dQZF1DX49jUV2NfGku,Misery Business,Paramore,0.00272,0.517,0.906,211520.0,9.26e-06,1.0,0.113,-3.677,1.0,0.0735,172.977,4.0,0.731,3.525333333333333
6ZOBP3NvffbU4SZcrnt1k6,37i9dQZF1DX49jUV2NfGku,Kryptonite,3 Doors Down,0.00664,0.545,0.865,233933.0,1.1e-05,11.0,0.168,-5.708,0.0,0.0286,99.009,4.0,0.543,3.8988833333333335
7lRlq939cDG4SzWOF4VAnd,37i9dQZF1DX49jUV2NfGku,I'm Not Okay (I Promise),My Chemical Romance,0.00602,0.21,0.94,186480.0,0.0,9.0,0.269,-3.427,1.0,0.123,179.722,4.0,0.255,3.108
3Pzh926pXggbMe2ZpXyMV7,37i9dQZF1DX49jUV2NfGku,Ain't No Rest for the Wicked,Cage The Elephant,0.0438,0.636,0.849,175493.0,0.0,0.0,0.372,-7.075,1.0,0.106,156.036,4.0,0.917,2.9248833333333333
6lSr3iZTC144PKhvbPFzMp,37i9dQZF1DX49jUV2NfGku,Blurry,Puddle Of Mudd,0.00805,0.431,0.938,304000.0,0.0,3.0,0.138,-4.507,0.0,0.0542,157.462,4.0,0.523,5.066666666666666
7nnWIPM5hwE3DaUBkvOIpy,37i9dQZF1DX49jUV2NfGku,Drive,Incubus,0.0562,0.645,0.792,232453.0,0.0121,4.0,0.119,-7.34,0.0,0.036,90.565,4.0,0.666,3.874216666666667
305WCRhhS10XUcH6AEwZk6,37i9dQZF1DX49jUV2NfGku,Are You Gonna Be My Girl,Jet,0.00148,0.613,0.953,213800.0,0.000582,2.0,0.152,-3.435,1.0,0.0855,105.046,4.0,0.537,3.563333333333333
3YuaBvuZqcwN3CEAyyoaei,37i9dQZF1DX49jUV2NfGku,Like a Stone,Audioslave,0.00797,0.614,0.568,293960.0,0.0,7.0,0.0997,-5.477,0.0,0.0276,107.849,4.0,0.516,4.899333333333334
6DyywdbmTzlmXBzG9ym7Rt,37i9dQZF1DX49jUV2NfGku,Sober,TOOL,0.000183,0.385,0.673,306853.0,0.149,2.0,0.0721,-8.182,1.0,0.0329,149.271,4.0,0.187,5.114216666666667
6W21LNLz9Sw7sUSNWMSHRu,37i9dQZF1DX49jUV2NfGku,Freak On a Leash,Korn,2.23e-05,0.353,0.898,255733.0,0.105,2.0,0.39,-5.877,1.0,0.052,103.293,4.0,0.525,4.262216666666666
5anCkDvJ17aznvK5TED5uo,37i9dQZF1DX49jUV2NfGku,Hail to the King,Avenged Sevenfold,0.000297,0.58,0.916,305907.0,0.0259,3.0,0.126,-4.358,0.0,0.0387,118.004,4.0,0.683,5.09845
0faXHILILebCGnJBPU6KJJ,37i9dQZF1DX49jUV2NfGku,The Diary of Jane - Single Version,Breaking Benjamin,7.13e-05,0.392,0.964,200547.0,0.0387,10.0,0.106,-4.441,0.0,0.0644,167.024,4.0,0.269,3.34245
3LMk2ERkd46UY3SM7wNfiU,37i9dQZF1DX49jUV2NfGku,Take A Picture,Filter,0.00147,0.541,0.776,363800.0,0.000221,2.0,0.178,-8.042,1.0,0.0298,98.986,4.0,0.282,6.0633333333333335
4bPQs0PHn4xbipzdPfn6du,37i9dQZF1DX49jUV2NfGku,I Write Sins Not Tragedies,Panic! At The Disco,0.0807,0.569,0.83,186635.0,0.0,9.0,0.114,-4.106,0.0,0.14,170.094,4.0,0.609,3.110583333333333
0lP4HYLmvowOKdsQ7CVkuq,37i9dQZF1DX49jUV2NfGku,The Kill,Thirty Seconds To Mars,0.0014,0.179,0.912,231533.0,0.000294,4.0,0.582,-3.881,0.0,0.0791,182.99,3.0,0.289,3.858883333333333
48iWbsOaBUAGzMdoSmqyg1,37i9dQZF1DX49jUV2NfGku,Lightning Crashes,Live,0.241,0.385,0.433,325600.0,7.07e-06,11.0,0.11,-9.256,1.0,0.0435,89.974,4.0,0.427,5.426666666666667
76aadnUFFANRNDs6L3aqxw,37i9dQZF1DX49jUV2NfGku,Through Glass,Stone Sour,0.0417,0.545,0.753,282947.0,0.0,3.0,0.389,-4.618,0.0,0.036,105.754,4.0,0.434,4.715783333333333
5z6xHjCZr7a7AIcy8sPBKy,37i9dQZF1DX49jUV2NfGku,Smooth Criminal,Alien Ant Farm,0.00316,0.653,0.964,209267.0,0.00512,9.0,0.144,-4.261,0.0,0.0582,126.928,4.0,0.87,3.487783333333333
0cMyMeOTBeweBZRfP6MJ6e,37i9dQZF1DX49jUV2NfGku,Patience,Chris Cornell,0.277,0.597,0.646,253121.0,0.0,6.0,0.111,-7.378,0.0,0.0346,126.958,4.0,0.362,4.218683333333333
2lwwrWVKdf3LR9lbbhnr6R,37i9dQZF1DX49jUV2NfGku,Float On,Modest Mouse,0.013,0.649,0.888,208467.0,2.23e-06,6.0,0.0888,-4.807,1.0,0.0293,100.975,4.0,0.553,3.47445
0UrWr7Jnu1heq1o99ZwUd0,37i9dQZF1DX49jUV2NfGku,Youth of the Nation,P.O.D.,0.00834,0.563,0.86,256240.0,0.0106,8.0,0.39,-7.533,1.0,0.0621,97.867,4.0,0.517,4.270666666666667
6xxXrNJnnsQNLdgNk8S4y8,37i9dQZF1DX49jUV2NfGku,Hate To Say I Told You So,The Hives,0.00109,0.451,0.929,199760.0,0.00785,5.0,0.442,-5.021,1.0,0.0549,135.767,4.0,0.378,3.329333333333333
4WiIscpBgQFm5qIyjoH7M4,37i9dQZF1DX49jUV2NfGku,Heads Will Roll,Yeah Yeah Yeahs,0.000187,0.562,0.903,221000.0,0.0939,8.0,0.298,-4.46,0.0,0.0296,132.009,4.0,0.791,3.683333333333333
51c94ac31swyDQj9B3Lzs3,37i9dQZF1DX49jUV2NfGku,Change (In the House of Flies),Deftones,0.000249,0.269,0.853,299533.0,0.000246,7.0,0.118,-4.647,0.0,0.0854,141.581,4.0,0.179,4.992216666666667
6RksBSj5fFtPkUnL2EE0oe,37i9dQZF1DX49jUV2NfGku,Darkness Settles In,Five Finger Death Punch,0.00732,0.334,0.933,281804.0,0.0,4.0,0.264,-4.49,1.0,0.09,132.812,4.0,0.18,4.696733333333333
7aOor99o8NNLZYElOXlBG1,37i9dQZF1DX49jUV2NfGku,Highway Tune,Greta Van Fleet,0.0096,0.582,0.962,180640.0,0.128,4.0,0.283,-3.037,1.0,0.0542,123.971,4.0,0.506,3.010666666666667
25CMmGsl22APKhfuj4Tp7j,37i9dQZF1DX49jUV2NfGku,It's Been Awhile,Staind,0.00189,0.509,0.774,264707.0,0.000549,6.0,0.143,-4.054,1.0,0.0338,116.529,4.0,0.0824,4.411783333333333
1KdwPeY1WRWQGHCmRJTveb,37i9dQZF1DX49jUV2NfGku,Cannonball,The Breeders,0.00915,0.502,0.758,213693.0,0.783,3.0,0.284,-9.76,1.0,0.0407,112.499,4.0,0.729,3.56155
6dRAAG4sB71NAtVCHJep7s,37i9dQZF1DX49jUV2NfGku,Send the Pain Below,Chevelle,0.000281,0.468,0.851,252360.0,0.00483,11.0,0.0644,-3.617,1.0,0.0398,92.079,4.0,0.293,4.206
1xShPgQbOUa98avWJQFDBY,37i9dQZF1DX49jUV2NfGku,Personal Jesus - Original Single Version,Depeche Mode,0.0112,0.637,0.682,224907.0,0.0234,11.0,0.0473,-11.625,1.0,0.0366,129.983,4.0,0.714,3.74845
6QgjcU0zLnzq5OrUoSZ3OK,37i9dQZF1DX1Jg9KZ76Rr9,Feel It Still,Portugal. The Man,0.0417,0.801,0.795,163253.0,0.000113,1.0,0.0717,-5.115,0.0,0.0504,79.028,4.0,0.754,2.720883333333333
1060gzllf4b0UETAXisR5l,37i9dQZF1DX1Jg9KZ76Rr9,Lights Out,Royal Blood,0.000127,0.501,0.824,236427.0,0.000311,0.0,0.0922,-7.25,1.0,0.0413,89.972,4.0,0.57,3.94045
3kdMzXOcrDIdSWLdONHNK5,37i9dQZF1DX1Jg9KZ76Rr9,The Sky Is A Neighborhood,Foo Fighters,0.000798,0.357,0.549,244573.0,0.00485,11.0,0.22,-7.843,0.0,0.0698,130.749,4.0,0.531,4.076216666666666
52LL3IFB8N3PaJmoZ8Xii1,37i9dQZF1DX1Jg9KZ76Rr9,The Way You Used To Do,Queens of the Stone Age,0.0103,0.482,0.843,274282.0,0.103,0.0,0.362,-5.909,1.0,0.288,97.907,4.0,0.433,4.571366666666667
2UZtI2HUyLRzqBjodvcUmY,37i9dQZF1DX1Jg9KZ76Rr9,Rx (Medicate),Theory of a Deadman,0.0133,0.639,0.71,233173.0,0.0,1.0,0.118,-7.445,1.0,0.0275,119.989,4.0,0.378,3.886216666666667
7dEGgbP5Ld5mQfbpiwDjoe,37i9dQZF1DX1Jg9KZ76Rr9,Jungle (Radio Edit),Tash Sultana,0.182,0.528,0.726,236876.0,1.42e-06,1.0,0.0995,-5.604,0.0,0.0308,146.035,4.0,0.564,3.947933333333333
5ny146QcjwyWUUhJDLv3Ch,37i9dQZF1DX1Jg9KZ76Rr9,Legendary,Welshly Arms,0.0534,0.532,0.652,230697.0,1.05e-06,11.0,0.102,-5.479,0.0,0.0428,141.853,4.0,0.439,3.84495
5y1jgbDNgTfxoWXv3FhH2Q,37i9dQZF1DX1Jg9KZ76Rr9,Little One,Highly Suspect,0.0122,0.474,0.351,241533.0,7.35e-06,7.0,0.112,-7.533,1.0,0.0292,139.827,3.0,0.104,4.02555
4A0LV6W7IUKPP2pyAZ356E,37i9dQZF1DX1Jg9KZ76Rr9,Go To War,NOTHING MORE,0.00187,0.461,0.892,245196.0,1.34e-06,6.0,0.0942,-4.807,0.0,0.0901,137.35,4.0,0.35,4.0866
50jXnyrzW4mcBBqFTMEoAC,37i9dQZF1DX1Jg9KZ76Rr9,Freeze Me,Death From Above 1979,0.000826,0.511,0.724,198081.0,0.00019,0.0,0.23,-5.927,1.0,0.0311,130.029,4.0,0.536,3.30135
45HAjqRWiNv6mMPw4NvZrU,37i9dQZF1DX1Jg9KZ76Rr9,Come Together,Gary Clark Jr.,0.00257,0.447,0.788,193714.0,1.68e-05,2.0,0.0744,-4.994,0.0,0.0464,80.04,4.0,0.505,3.2285666666666666
0gnS1k4dyGPuD3TtHFaCD8,37i9dQZF1DX1Jg9KZ76Rr9,No Good,KALEO,0.0185,0.363,0.889,235147.0,0.000661,9.0,0.391,-6.722,1.0,0.172,108.279,4.0,0.589,3.9191166666666666
12pdXFcruNcPUbZypKUDgz,37i9dQZF1DX1Jg9KZ76Rr9,Love Is Mystical,Cold War Kids,0.00462,0.567,0.863,214360.0,4.77e-05,7.0,0.207,-5.158,0.0,0.037,106.03,4.0,0.722,3.5726666666666667
5aWhs651KYM26HYM16kRdk,37i9dQZF1DX1Jg9KZ76Rr9,The Man,The Killers,0.0737,0.606,0.942,250093.0,2.23e-06,6.0,0.0709,-2.598,0.0,0.115,106.02,4.0,0.519,4.168216666666667
6FT9FZccFD6nE8dMNslz2n,37i9dQZF1DX1Jg9KZ76Rr9,Walk On Water,Thirty Seconds To Mars,9.16e-05,0.495,0.787,185467.0,0.0,8.0,0.167,-6.89,1.0,0.0368,140.003,4.0,0.388,3.0911166666666667
0pqnGHJpmpxLKifKRmU6WP,37i9dQZF1DX1Jg9KZ76Rr9,Believer,Imagine Dragons,0.0622,0.776,0.78,204347.0,0.0,10.0,0.081,-4.374,0.0,0.128,124.949,4.0,0.666,3.4057833333333334
1Q3t9fWvHUXKsMmpD2XpUu,37i9dQZF1DX1Jg9KZ76Rr9,Cold Cold Cold,Cage The Elephant,0.0178,0.549,0.789,214387.0,6.7e-05,5.0,0.059,-6.071,1.0,0.0313,136.125,4.0,0.715,3.5731166666666665
6rAXHPd18PZ6W8m9EectzH,37i9dQZF1DX1Jg9KZ76Rr9,Sorry,Nothing But Thieves,0.00238,0.667,0.776,214707.0,4.52e-05,8.0,0.134,-4.535,0.0,0.0281,128.005,4.0,0.519,3.57845
6IY3cC281mz9q0bViUEldz,37i9dQZF1DX1Jg9KZ76Rr9,It's A Trip!,Joywave,0.088,0.673,0.716,183525.0,0.00256,8.0,0.209,-4.982,0.0,0.0291,97.925,4.0,0.727,3.05875
6acDlNeA06MCVCzsTVGr9V,37i9dQZF1DX1Jg9KZ76Rr9,Cocoon,Milky Chance,0.0998,0.743,0.659,255160.0,0.00028,10.0,0.0622,-6.755,1.0,0.0343,114.033,4.0,0.804,4.252666666666666
5cm47Nc1MWBVIkRFaXxvHY,37i9dQZF1DX1Jg9KZ76Rr9,Reverend,Kings of Leon,0.0867,0.448,0.815,234080.0,0.686,0.0,0.316,-5.951,0.0,0.0361,124.808,4.0,0.217,3.9013333333333335
3xXBsjrbG1xQIm1xv1cKOt,37i9dQZF1DX1Jg9KZ76Rr9,One More Light,Linkin Park,0.904,0.593,0.2,255067.0,0.0,8.0,0.0897,-11.063,1.0,0.0311,83.966,4.0,0.17,4.251116666666666
7bEDDsy2LFC0KSqhZp5nPE,37i9dQZF1DX1Jg9KZ76Rr9,Sweet Disaster,DREAMERS,0.00794,0.515,0.821,205173.0,0.0,0.0,0.0787,-2.333,1.0,0.0309,86.995,4.0,0.425,3.41955
06r4cRb2dnmCSyZ5MgEUGY,37i9dQZF1DX1Jg9KZ76Rr9,Roman Sky,Avenged Sevenfold,0.131,0.457,0.425,300361.0,2.6e-05,2.0,0.0917,-8.807,0.0,0.0304,130.002,4.0,0.128,5.006016666666667
7lgvGRC1gN0JGgY9VGXsQT,37i9dQZF1DX1Jg9KZ76Rr9,Vacation,Dirty Heads,0.0381,0.736,0.751,209722.0,0.0,8.0,0.105,-5.588,1.0,0.034,150.064,4.0,0.839,3.4953666666666665
6hv6d8YnlBPuSnueUjxXny,37i9dQZF1DX1Jg9KZ76Rr9,We Fight,Dashboard Confessional,0.00691,0.51,0.894,204613.0,5.16e-05,5.0,0.0921,-4.264,1.0,0.0544,174.033,4.0,0.553,3.4102166666666665
19cVww3dRYFzVvslJu2NtL,37i9dQZF1DX1Jg9KZ76Rr9,Get Right,Jimmy Eat World,5.61e-06,0.453,0.892,169573.0,0.00132,2.0,0.35,-5.033,0.0,0.0381,86.01,4.0,0.586,2.826216666666667
6jfpkIQbqY5lraWp0Uo9aQ,37i9dQZF1DX1Jg9KZ76Rr9,American Soul,U2,0.0367,0.58,0.801,261733.0,2.16e-05,4.0,0.261,-7.854,0.0,0.0577,130.024,4.0,0.371,4.362216666666667
5cRPdqpWkaNmIbPi6wJDg2,37i9dQZF1DX1Jg9KZ76Rr9,Born For Greatness,Papa Roach,0.0571,0.525,0.85,227847.0,0.0,9.0,0.0555,-5.469,0.0,0.0678,134.115,4.0,0.275,3.79745
2jz1bw1p0WQj0PDnVDP0uY,37i9dQZF1DX1Jg9KZ76Rr9,Feels Like Summer,Weezer,0.02,0.53,0.867,195893.0,0.000248,11.0,0.737,-4.989,1.0,0.0504,175.981,4.0,0.74,3.264883333333333
7i9763l5SSfOnqZ35VOcfy,37i9dQZF1DX1Jg9KZ76Rr9,Heavydirtysoul,Twenty One Pilots,0.00397,0.613,0.873,234813.0,0.00111,7.0,0.367,-6.376,0.0,0.0449,129.989,4.0,0.392,3.91355
12C6ufD5zOWsQGHQY7aXRM,37i9dQZF1DX1Jg9KZ76Rr9,The Violence,Rise Against,4.11e-05,0.294,0.92,228720.0,0.000232,10.0,0.0804,-2.471,0.0,0.0635,184.007,4.0,0.582,3.812
2le5xHvcWF8PDp608d4L8D,37i9dQZF1DX1Jg9KZ76Rr9,How Did You Love,Shinedown,6.86e-05,0.331,0.75,187627.0,1.21e-06,5.0,0.0945,-5.202,1.0,0.0436,185.97,4.0,0.26,3.1271166666666668
1wLQwg0mloy3yXjL0jPE0N,37i9dQZF1DX1Jg9KZ76Rr9,Run,Foo Fighters,3.31e-05,0.365,0.892,323373.0,0.0948,4.0,0.751,-8.036,0.0,0.0786,136.133,4.0,0.176,5.38955
1dfHpGeaXunLRNvzSZOZtc,37i9dQZF1DX1Jg9KZ76Rr9,Show Yourself,Mastodon,4.99e-06,0.468,0.977,182893.0,0.0213,8.0,0.0543,-4.198,1.0,0.0645,134.996,4.0,0.493,3.048216666666667
57ala3dITsOzu59EfKMTlA,37i9dQZF1DX1Jg9KZ76Rr9,Hellfire,Barns Courtney,0.231,0.53,0.864,168852.0,0.0,4.0,0.258,-5.475,0.0,0.0498,93.951,4.0,0.704,2.8142
0RILico3Gbl5jxSNg3zLrJ,37i9dQZF1DX1Jg9KZ76Rr9,Dig Down,Muse,0.0879,0.428,0.429,228147.0,0.00041,0.0,0.168,-6.06,1.0,0.049,127.173,4.0,0.182,3.80245
3FQCJI2t5LTbsRPfYVBSVB,37i9dQZF1DX1Jg9KZ76Rr9,Battle Symphony,Linkin Park,0.0369,0.653,0.839,216281.0,0.0,10.0,0.068,-5.077,1.0,0.0685,149.034,4.0,0.669,3.6046833333333335
